,credit,gender,education,martial_status,age,pay_status_sep,pay_status_aug,pay_status_jul,pay_status_jun,pay_status_may,pay_status_apr,bill_sep,bill_aug,bill_jul,bill_june,bill_may,bill_apr,paid_sep,paid_aug,paid_jul,paid_jun,paid_may,paid_apr,Y
4022,8477,2,2,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,7849,2,1,1,44,-2,-2,-2,-2,-2,-1,156,170,249,56,49,394,170,249,56,49,394,136,0
4024,7849,1,1,2,48,-2,-1,-1,-1,0,-1,164,85,74,219,116,90,86,74,219,0,93,0,0
4025,3767,2,2,1,24,1,-2,-2,-2,-1,0,0,0,0,0,145,174,0,0,0,145,31,60,0
4026,7849,2,3,2,36,-1,0,0,0,0,0,1389,1848,2294,3212,2371,2771,784,753,941,784,941,784,0
4027,8163,2,2,2,29,-1,-1,-1,-1,-1,-1,39,17,0,6,376,105,17,0,6,376,105,32,0
4028,7535,1,2,1,39,2,0,0,0,0,0,7367,7358,7409,7512,7671,7821,320,320,273,284,284,470,0
4029,1883,2,2,2,27,0,0,0,0,0,0,572,625,657,668,682,696,62,51,31,29,30,94,0
4030,7849,2,1,1,40,-1,-1,-1,0,-1,-1,10,10,20,10,10,10,10,20,0,10,10,10,1
4031,3139,2,2,2,26,0,0,0,0,0,0,3093,2592,2746,2654,2386,2193,104,251,86,84,90,85,0
4032,4709,2,1,2,35,1,-1,-1,-2,-2,-1,0,33,-7,-7,-7,12,33,0,0,0,36,12,0
4033,5337,2,1,1,45,0,0,0,0,0,0,5188,4919,4753,3990,3968,3968,221,202,144,147,146,144,0
4034,22291,2,1,2,32,0,0,0,0,0,0,897,995,1094,1123,1115,1100,111,116,50,94,157,63,0
4035,627,1,2,1,50,0,0,0,0,2,0,207,237,269,314,305,318,37,40,50,0,18,18,0
4036,11302,2,2,2,36,0,0,0,0,0,0,2618,2424,510,427,396,0,116,35,15,20,0,0,0
4037,4709,2,3,1,60,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
4038,4709,2,3,1,49,-1,-1,-1,-1,0,-1,97,751,246,239,251,339,752,246,239,11,339,159,0
4039,1569,1,3,2,58,0,0,0,0,0,0,237,229,218,182,125,99,35,32,5,4,4,62,0
4040,4395,2,3,1,38,2,2,0,0,2,2,3839,3733,3781,4389,4488,4411,0,156,675,172,0,156,0
4041,7849,1,1,1,42,1,-2,-1,-1,-1,-1,0,0,51,-2,547,1380,0,51,0,550,1387,55,0
4042,627,1,2,2,36,0,0,2,2,3,2,358,438,422,478,461,449,86,0,62,0,0,38,0
4043,11302,2,2,1,42,-2,-2,-2,-2,-2,-2,73,197,0,0,33,0,197,0,0,33,0,0,0
4044,5023,2,2,1,34,-1,-1,-1,-1,-1,-1,85,0,19,12,10,0,0,19,12,10,0,0,1
4045,5651,2,2,1,30,0,0,0,0,0,0,854,886,839,908,971,0,55,31,69,62,0,0,0
4046,1569,1,2,2,23,0,0,0,0,0,0,896,869,640,549,566,506,43,50,18,24,31,9,0
4047,1569,1,2,2,45,0,0,0,2,0,0,622,608,708,643,631,633,42,156,0,22,24,20,0
4048,6907,2,1,1,60,2,2,2,2,2,0,597,641,621,674,658,705,62,0,62,0,62,62,1
4049,4709,1,2,1,39,0,0,0,2,2,2,2399,2475,2739,2671,2930,2881,130,332,0,305,0,103,1
4050,5023,1,2,1,40,-1,-1,-1,-2,-2,-2,52,91,0,0,0,0,92,0,0,0,0,0,0
4051,5023,2,3,2,30,-1,-1,-1,-1,0,-1,33,80,36,104,33,277,80,36,104,0,277,33,0
4052,6279,2,2,1,29,0,0,0,0,0,0,2313,2311,2321,2262,2272,2291,103,119,94,94,125,94,0
4053,5965,1,1,2,32,0,0,2,0,0,0,172,194,156,108,104,101,76,0,6,31,31,31,0
4054,1569,2,2,1,32,0,0,0,0,0,0,1489,1174,309,268,303,301,53,35,8,9,34,1262,1
4055,1569,1,2,2,24,-1,-1,-1,-1,0,-1,12,12,12,24,12,12,12,12,24,0,12,0,0
4056,4395,2,2,2,35,0,0,0,0,0,0,2775,2833,2912,2938,2992,3034,102,134,109,113,109,111,0
4057,1883,2,2,2,26,0,0,0,0,2,2,1534,1569,1611,1696,1727,1694,69,77,131,62,0,194,0
4058,313,2,3,1,24,0,0,0,0,0,0,260,274,296,183,190,188,47,39,6,9,3,0,0
4059,12558,1,1,2,28,1,-1,2,-1,0,0,-41,181,123,2736,2851,3024,312,0,2736,314,314,629,0
4060,15698,2,1,2,44,0,0,0,0,0,0,11946,9277,6477,11130,11240,12399,329,378,5024,1445,1669,473,0
4061,10047,2,2,2,24,-1,-1,-1,0,-1,-1,1397,1609,1716,1105,2236,1108,1611,1718,3,2241,1112,1497,0
4062,7535,1,1,1,50,-1,-1,-2,-2,-2,-2,66,0,0,0,0,0,0,0,0,0,0,0,0
4063,3453,2,3,1,44,0,0,0,0,0,0,4029,4120,4191,4266,4323,2467,152,135,109,109,80,72,0
4064,7535,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
4065,1569,2,3,2,31,2,2,2,0,0,0,829,907,883,901,1101,941,101,0,32,33,43,195,1
4066,3139,2,3,2,46,2,-1,2,0,0,-2,6,30,30,11,0,0,30,0,0,0,0,9,0
4067,1569,1,1,2,25,-1,-1,-1,-1,-1,-1,786,476,218,238,68,206,487,218,238,68,206,373,0
4068,1569,1,3,2,24,-1,0,0,-1,-1,-2,798,812,0,3,0,0,62,0,3,0,0,0,1
4069,1569,1,2,1,43,-2,-1,0,0,2,0,32,133,218,297,288,393,133,92,162,0,109,94,1
4070,4709,2,2,2,30,0,0,2,2,2,2,1982,2138,2085,2301,2261,2402,188,0,251,0,178,0,0
4071,6279,2,2,1,37,-2,-2,-2,-2,-2,-2,130,18,13,50,94,29,19,13,50,94,29,40,0
4072,2511,2,2,2,28,0,0,0,0,0,0,1483,1511,1442,1363,1301,1114,94,63,42,47,62,14,0
4073,11302,1,1,1,35,-1,-1,-1,-1,-1,-1,374,686,105,163,417,222,690,143,164,419,223,172,0
4074,3767,1,2,2,49,0,0,0,0,0,0,1220,1253,1006,914,950,947,62,62,62,94,94,156,0
4075,7221,1,1,2,28,0,0,2,0,0,0,2228,2209,2092,1759,720,544,176,32,51,94,100,31,0
4076,1883,2,2,1,34,0,0,0,0,0,0,1705,1744,475,485,500,505,86,40,17,123,18,18,1
4077,2825,1,2,1,37,1,2,2,2,2,0,299,290,376,378,368,370,0,100,17,0,13,13,0
4078,1569,1,2,2,29,3,2,2,0,0,0,1561,1603,1370,568,543,563,78,0,62,31,47,47,1
4079,7535,1,2,1,31,-1,-1,-1,-1,-1,-1,32,14,32,21,9,21,14,32,21,9,21,21,0
4080,7221,2,2,1,42,-1,-1,-1,-1,-1,-1,218,3,276,65,4,9,15,502,285,232,235,254,0
4081,2511,2,1,2,23,0,0,0,0,0,0,753,547,500,537,310,272,98,62,188,15,9,15,0
4082,12558,2,1,2,28,-1,-1,-1,0,-1,-1,103,217,74,38,209,16,219,74,35,210,16,18,0
4083,3767,1,1,1,45,0,0,0,0,0,2,3697,3676,3711,3669,3863,3784,178,188,156,313,0,141,0
4084,7849,1,1,1,39,1,-1,-1,-1,-1,-1,0,2,168,5,28,0,2,168,5,28,0,0,0
4085,941,2,1,2,24,1,2,0,0,2,2,937,908,585,596,400,341,0,125,18,0,78,13,0
4086,4709,2,1,1,54,0,0,0,0,0,0,4774,4725,4779,4451,4480,4572,222,182,166,163,166,175,0
4087,9733,1,3,2,37,2,2,0,0,0,0,6530,6630,6724,6925,7128,10109,251,251,313,313,3139,0,0
4088,4709,1,2,2,34,0,0,0,0,0,0,4257,4347,4436,4540,4659,4725,125,125,141,156,109,0,0
4089,2511,2,1,2,29,0,0,0,0,-2,-1,346,183,129,0,0,4,47,62,0,0,4,13,0
4090,6279,2,1,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
4091,1569,1,2,2,24,0,0,0,0,0,0,1104,911,476,238,243,249,40,34,47,8,10,4,0
4092,5965,1,2,1,23,0,0,0,0,0,0,7016,5773,5742,4911,4794,4194,371,190,161,162,164,138,1
4093,1569,1,2,2,33,2,0,0,2,2,2,966,1044,1297,169,179,141,125,282,0,31,0,31,0
4094,3139,1,2,2,31,1,2,2,2,3,2,765,790,770,857,837,821,43,0,97,0,0,62,1
4095,4709,1,1,1,33,0,0,0,0,0,0,4545,4592,4022,4099,4206,4274,188,157,157,188,157,157,0
4096,2511,1,2,2,43,0,0,0,2,2,2,604,530,476,329,323,209,39,58,0,104,0,9,0
4097,6279,1,2,1,30,1,-2,-2,-2,-2,-2,23,23,23,23,23,9,23,23,23,23,9,36,0
4098,3767,2,3,2,46,0,0,0,0,0,0,3663,3416,3184,2821,2872,2812,131,148,100,94,118,108,0
4099,1883,2,2,1,49,2,0,0,0,2,0,1918,1796,1007,1029,982,926,54,56,74,0,34,111,1
4100,14128,2,6,1,51,-1,-1,-1,-1,-1,-1,4533,4722,12,12,12,17,200,12,12,12,17,12,0
4101,3767,1,1,2,32,-1,-1,-1,-1,-1,-1,27,12,12,46,0,203,12,12,46,0,203,0,1
4102,4081,1,2,1,43,-2,-2,-2,-1,0,0,0,0,0,3044,3108,3197,0,0,3044,111,139,103,0
4103,7535,2,1,2,36,-1,-1,2,0,-1,2,168,218,208,161,431,181,218,0,0,220,0,22,1
4104,2825,2,2,2,26,0,0,0,0,0,0,351,352,296,166,374,488,100,277,0,219,209,313,0
4105,6593,1,2,2,25,2,0,0,0,2,0,234,270,110,155,148,172,47,47,47,0,31,31,1
4106,2825,2,2,2,23,-1,-1,0,0,0,0,25,533,585,399,407,415,533,62,15,13,13,31,0
4107,13186,2,1,1,40,-2,-2,-2,-2,-2,-2,56,243,92,559,744,2002,244,93,566,748,2012,964,0
4108,9105,1,1,1,63,0,0,0,0,0,2,5770,5891,6060,6133,6504,6644,214,266,220,470,251,0,1
4109,12244,1,1,2,29,0,0,2,0,0,0,1352,1480,1447,1476,1517,1953,160,0,62,65,470,72,0
4110,7221,1,1,2,32,-2,-2,-2,-2,-2,-2,15,0,39,0,36,20,0,39,0,36,20,0,0
4111,2825,2,2,1,29,0,0,0,0,0,0,432,440,289,131,138,183,47,94,47,47,47,62,0
4112,8791,2,2,1,45,1,-2,-1,-1,-2,-2,0,0,103,0,0,0,0,103,0,0,0,92,0
4113,8791,2,1,2,28,-2,-2,-2,-2,-2,-2,680,495,480,154,615,162,497,482,312,618,163,15,0
4114,941,2,3,1,25,-2,-1,0,0,2,0,0,635,118,922,829,868,648,31,829,0,51,25,0
4115,627,1,2,1,38,-1,0,0,0,0,0,583,604,619,470,474,605,42,38,16,23,156,31,0
4116,5651,2,1,1,43,-1,-1,-1,0,-1,-1,1145,755,2802,61,372,15,755,2865,5,372,15,40,0
4117,2197,2,3,2,26,0,0,0,0,0,0,224,262,314,363,420,386,47,62,62,62,31,62,1
4118,7221,2,2,1,34,-1,-1,-1,-1,-1,-1,63,101,193,86,64,37,101,194,87,64,37,53,0
4119,1569,1,2,2,36,0,0,2,0,0,0,533,570,543,517,555,559,94,31,31,62,31,62,0
4120,7849,1,2,1,47,-1,-1,-1,-1,-1,-1,337,601,131,186,171,0,604,131,187,171,0,0,0
4121,4395,1,1,1,47,0,0,0,0,0,0,3430,3391,3366,3339,3160,3125,169,163,125,125,125,113,0
4122,4395,2,2,1,41,0,0,0,0,2,0,1369,1403,1433,1597,1567,1604,65,62,188,0,62,131,0
4123,4081,2,1,2,25,-1,-1,-1,-1,-1,-1,34,47,189,34,29,15,47,189,50,29,15,0,0
4124,3767,2,2,1,40,-2,-2,-2,-1,0,0,2320,0,0,115,115,0,0,0,115,0,0,0,0
4125,1883,2,2,2,43,1,2,0,0,3,2,1387,1356,1490,1718,1682,1717,0,156,254,0,67,0,1
4126,2511,2,3,2,32,0,0,0,0,0,0,2429,2481,2540,2492,2561,2519,91,100,94,109,97,194,0
4127,7535,2,1,1,41,-1,-1,-1,-1,-1,-1,138,528,148,76,244,1042,531,149,76,245,1047,33,0
4128,1569,1,3,1,32,0,0,0,0,0,-2,1467,1506,1538,1546,0,0,62,62,54,0,0,0,1
4129,8477,2,1,2,33,-2,-2,-2,-2,-2,-2,379,0,211,10,0,13,0,211,10,0,13,95,0
4130,5337,2,1,1,52,-1,-1,2,-1,-1,-1,92,171,13,235,200,47,94,0,235,200,52,94,0
4131,1569,1,2,1,51,0,0,0,0,0,0,1333,1371,1326,204,208,220,60,37,9,7,15,15,1
4132,7221,2,5,1,29,0,0,0,0,0,0,3875,4014,4076,4184,4389,2061,219,188,188,313,941,95,0
4133,12244,2,1,2,26,-2,-1,-1,0,0,0,158,39,6262,6301,6621,6691,39,6339,194,941,251,251,0
4134,6279,2,2,1,39,0,0,2,0,0,0,4770,4990,4702,4136,4222,4308,288,156,141,144,147,167,1
4135,15698,2,2,1,27,0,0,0,0,0,0,5485,5606,5722,5824,5762,5875,208,214,204,204,204,185,0
4136,941,2,1,2,25,3,2,0,0,0,0,445,405,345,175,165,129,0,64,0,0,0,28,1
4137,14128,2,1,2,33,-1,-1,-1,-1,-1,-1,961,115,210,77,131,137,125,210,156,131,137,2232,0
4138,1569,1,2,2,25,0,0,-1,-1,-1,0,345,348,21,37,757,754,44,21,37,1068,31,32,0
4139,1569,2,1,2,26,0,0,0,0,0,0,1511,1497,1492,1523,1437,1468,56,66,78,54,57,62,0
4140,6907,1,1,2,48,0,0,0,2,0,0,3619,3703,4093,3980,4068,4193,188,502,0,156,197,94,0
4141,941,2,2,2,33,0,0,0,0,0,0,940,880,934,870,846,883,62,94,94,62,62,62,0
4142,1569,2,3,1,42,3,2,2,0,0,0,1084,959,928,927,887,903,31,31,31,31,31,31,0
4143,1569,1,2,1,31,0,0,0,0,0,0,1521,1534,1551,1542,1570,1586,67,65,53,55,59,110,0
4144,941,2,2,2,24,2,0,0,0,0,-2,895,894,880,855,0,0,62,37,0,0,0,0,1
4145,6279,2,1,2,42,-1,-1,2,-1,-1,-1,20,41,20,41,41,53,41,0,41,41,53,850,1
4146,1569,2,2,1,46,1,2,2,2,2,2,1357,1327,1420,1438,1411,1496,0,125,50,0,106,0,1
4147,2511,2,2,2,26,0,0,0,0,0,0,1500,1419,1470,1520,1637,1760,125,94,94,156,156,156,0
4148,627,1,3,1,26,3,2,3,2,0,0,318,374,359,344,365,390,65,0,0,31,31,0,1
4149,2197,2,2,1,44,0,0,0,0,0,0,2156,2183,2237,2220,1594,1588,79,91,198,62,62,62,0
4150,4081,1,3,1,44,0,0,-2,-2,-2,-2,493,0,0,0,0,0,0,0,0,0,0,0,0
4151,6279,1,3,1,34,0,0,0,0,0,0,6056,6258,5867,4418,4075,3818,313,313,188,313,313,156,0
4152,10047,2,1,1,34,-2,-2,-2,-2,-2,-2,355,82,39,95,408,276,82,39,95,408,276,125,0
4153,5337,2,1,2,27,0,0,0,-1,0,0,1939,560,439,3899,3860,3648,120,125,3899,156,156,156,0
4154,8791,2,1,2,30,-1,-1,-1,-1,-1,-1,267,415,318,914,648,51,415,318,916,648,94,102,0
4155,313,2,2,2,34,0,0,0,0,0,-2,251,287,288,260,0,0,40,31,36,0,0,0,0
4156,6279,1,1,1,35,1,2,0,0,0,0,6418,6244,6356,5275,5331,5399,0,268,313,204,223,188,0
4157,2197,1,2,2,27,0,0,0,0,0,0,1987,2065,2051,2643,1497,1547,128,75,78,56,75,150,0
4158,7221,2,1,2,45,0,0,0,0,0,0,6424,6462,6445,6099,6664,6470,471,471,470,627,471,471,0
4159,4709,2,1,2,40,-1,-1,-1,-2,-1,-1,25,75,0,0,31,0,75,0,0,31,0,0,0
4160,10047,2,1,1,29,0,0,0,0,-1,-1,2992,3101,3076,878,53,-6,156,62,62,62,0,313,0
4161,1569,1,1,2,25,4,4,4,4,3,2,1127,1162,1197,1169,1142,1119,62,62,0,0,0,94,0
4162,6279,2,2,1,44,1,2,2,2,0,0,83,77,201,195,165,219,0,125,0,62,62,62,1
4163,6279,1,2,1,39,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10,10,1
4164,5023,2,2,2,29,-1,-1,-1,-1,-1,-2,70,0,153,173,0,0,0,154,173,0,0,178,0
4165,11930,1,1,2,42,0,0,0,2,-1,0,57,150,210,84,38,48,94,62,0,38,21,15,0
4166,1569,1,2,1,51,0,0,0,2,2,6,363,503,807,785,1079,1043,156,313,0,313,0,313,1
4167,15698,2,2,1,51,-2,-2,-2,-2,-2,-2,278,45,585,1425,45,18,45,585,1425,45,18,49,0
4168,4709,1,3,1,34,0,0,0,0,0,0,1218,1252,1274,1304,1331,1353,62,52,51,53,48,54,0
4169,2825,1,2,2,33,0,0,0,0,0,0,1767,1833,1896,1937,1978,2018,94,94,72,72,72,74,1
4170,1883,1,2,3,46,0,0,2,2,2,2,774,846,885,862,916,886,94,62,0,71,0,47,1
4171,4395,1,1,2,27,-1,-1,-1,-1,-1,-1,423,492,106,101,517,128,492,125,101,533,141,139,0
4172,6907,2,1,2,40,-1,-1,-1,-1,-1,-1,428,386,723,226,123,66,386,723,227,123,66,182,0
4173,14128,1,3,2,41,0,0,0,0,0,0,8230,7607,6953,6331,5693,5023,314,267,220,214,189,157,0
4174,6279,1,2,1,48,0,0,-2,-2,-2,-2,6441,0,0,0,0,0,0,0,0,0,0,0,0
4175,4395,2,1,2,34,0,0,2,0,0,0,973,1057,1049,1028,932,765,100,47,56,62,62,31,1
4176,9105,2,1,1,46,0,0,0,0,0,0,207,266,324,474,618,919,62,62,156,156,313,156,1
4177,8163,1,1,2,34,0,0,0,0,0,0,2740,3041,3623,4602,5018,4575,470,630,1570,632,475,377,0
4178,1883,2,1,2,27,0,0,0,0,0,0,1915,1826,1608,941,909,924,94,157,31,31,439,97,0
4179,8791,1,1,2,31,-1,-1,-1,-1,-1,-1,400,541,455,508,281,274,544,457,510,282,276,657,0
4180,9733,2,3,1,40,0,0,0,0,0,0,2184,2242,2243,2269,1600,1606,105,75,69,62,76,44,0
4181,2511,2,3,1,50,0,0,0,0,0,0,208,298,375,455,638,738,94,94,94,251,110,94,0
4182,4709,2,1,2,33,0,-1,-1,-1,-1,-1,2324,7,44,35,33,35,7,44,35,33,37,36,0
4183,2511,1,2,2,28,0,0,0,0,0,0,1547,1127,801,817,835,884,44,44,29,31,62,62,0
4184,15070,2,2,1,45,-1,-1,-1,-1,-1,-1,38,700,190,185,17,41,700,190,185,17,41,46,1
4185,10989,2,2,1,34,1,2,0,0,0,0,740,709,730,745,750,785,0,53,47,31,62,47,0
4186,7221,1,1,2,30,1,-2,-2,-2,-1,-1,0,0,0,0,19,16,0,0,0,19,16,0,0
4187,5651,1,3,2,46,0,0,0,0,0,0,3425,2259,526,458,508,805,89,47,31,62,313,627,0
4188,1569,1,2,1,32,0,0,0,0,0,0,1593,1583,1556,659,635,611,69,47,47,62,53,62,1
4189,9733,2,2,1,43,1,2,2,2,2,2,8371,8490,8303,8798,8973,8541,298,0,627,313,0,306,1
4190,313,1,1,1,41,0,0,3,2,2,2,215,306,296,287,315,268,94,0,0,31,0,15,0
4191,8791,1,1,2,25,0,0,0,0,0,0,310,232,241,281,217,275,94,94,94,62,95,2934,0
4192,1569,1,2,2,52,0,0,0,0,0,0,1587,1545,1574,633,564,617,71,69,31,23,81,21,1
4193,1569,2,2,2,51,2,0,0,2,2,2,336,368,415,399,431,419,47,62,0,37,0,15,1
4194,313,2,1,2,22,1,3,2,2,2,2,262,253,244,272,263,290,0,0,31,0,31,0,0
4195,9105,1,1,1,43,0,0,0,0,0,0,9245,9271,9135,7449,7591,7438,377,352,266,284,282,314,0
4196,7535,1,1,2,33,1,-2,-2,-2,-2,-1,0,0,0,0,0,1296,0,0,0,0,1296,27,0
4197,3139,2,2,2,26,1,2,0,0,0,0,1507,1461,1468,1516,1542,1556,0,69,94,62,56,62,1
4198,5023,2,2,2,25,-1,-1,-1,-1,-1,-1,677,235,336,390,66,768,236,340,390,67,772,530,0
4199,7221,1,2,1,46,0,0,0,0,0,0,5348,4113,3392,2746,2173,1804,226,105,78,156,109,204,0
4200,7221,2,2,1,46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,2,0
4201,9419,2,3,1,41,1,-1,-1,-1,-2,-1,0,31,21,35,0,2,31,21,35,0,2,0,0
4202,15698,1,3,2,32,0,0,2,0,0,0,6640,5768,4984,3754,3864,4155,316,96,419,656,632,505,0
4203,6279,1,1,2,29,-1,0,0,0,0,2,35,37,40,55,64,31,31,31,43,37,0,37,0
4204,6593,2,1,2,44,0,0,0,0,0,0,3943,2432,2501,2898,957,793,156,125,106,63,32,31,0
4205,1569,2,2,2,23,-1,-1,-1,-1,0,0,11,0,132,39,59,0,0,133,39,34,0,0,0
4206,4081,1,2,2,25,0,0,2,2,2,0,3534,3749,3308,1558,1469,1441,389,0,219,0,62,57,0
4207,2825,2,2,1,37,-1,-1,-1,-1,-1,-1,79,0,39,39,39,39,0,39,39,39,39,12,0
4208,2511,2,3,1,36,-1,-1,-1,-1,-1,-1,175,216,46,54,90,241,216,46,54,90,241,54,0
4209,941,1,3,2,23,2,2,2,2,2,2,336,643,654,666,646,973,313,31,31,0,408,0,0
4210,15070,2,2,2,30,1,-2,-2,-2,-1,0,0,0,0,0,10391,11156,0,0,0,10391,941,413,0
4211,2511,2,3,1,41,0,0,0,0,0,0,1697,1600,915,1052,598,448,313,313,156,94,94,156,0
4212,2825,2,2,2,24,0,0,0,-1,0,0,1135,1134,891,909,935,765,61,62,941,25,47,1903,0
4213,2197,1,2,1,31,1,2,2,2,2,2,1034,1008,1101,1074,1151,1127,0,109,0,94,0,94,0
4214,1569,1,3,2,31,0,0,0,2,0,0,171,226,540,525,537,483,62,332,0,21,94,131,0
4215,3453,2,3,1,39,0,0,0,0,0,0,2294,2209,2252,2298,2357,2277,122,100,81,94,97,97,0
4216,3767,1,2,2,30,0,0,0,0,0,0,3164,3277,3348,3402,3019,3120,163,172,156,156,156,156,0
4217,5651,1,2,2,24,-2,-2,-2,-2,-1,2,72,40,66,18,14,10,40,66,28,14,0,10,0
4218,1569,1,2,2,33,1,2,2,2,2,2,1260,1297,1267,1343,1317,1534,65,0,106,0,244,0,1
4219,4709,2,1,1,29,-1,-1,-1,0,0,0,80,114,175,175,115,36,114,175,0,13,126,72,0
4220,10675,2,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,9419,2,2,2,33,0,0,0,0,0,0,11027,9378,8431,4959,5060,5147,288,240,139,151,147,98,0
4222,4709,2,1,1,36,-1,0,0,0,0,2,3866,4236,4112,3933,3851,3518,627,191,125,172,94,219,1
4223,941,1,1,2,38,2,0,0,0,0,0,2188,2257,1966,1802,1451,2300,125,156,251,45,1255,313,0
4224,1569,1,2,2,52,0,0,-1,0,0,0,1494,894,114,385,523,544,253,471,313,251,62,62,0
4225,3139,1,1,1,42,-1,2,-1,-1,-1,-1,69,31,14,31,34,69,0,14,49,34,66,0,1
4226,8477,2,2,1,35,-1,-1,-1,-1,-1,-1,5,5,5,5,0,18,5,5,5,0,18,29,0
4227,10047,1,1,1,43,-1,-1,-1,0,0,-1,102,2708,466,381,272,130,2721,466,8,1,131,28,1
4228,5023,1,2,2,26,-1,-1,-1,0,-1,0,38,38,153,131,282,305,38,153,31,282,62,115,0
4229,9419,2,1,2,26,0,0,0,0,0,0,331,327,477,609,730,484,94,156,156,125,156,156,0
4230,941,2,2,1,49,0,0,0,2,0,0,71,66,80,62,49,41,62,40,0,0,4,0,1
4231,9105,1,3,1,41,-2,-2,-2,-2,-2,-2,0,0,25,0,15,0,0,25,0,15,0,40,0
4232,5651,2,2,1,49,-2,-1,-1,-2,-2,-1,3,99,3,1,-1,10,99,3,1,1,17,3,0
4233,4709,1,1,1,57,-2,-2,-2,-1,-1,0,4824,4303,2714,66,4511,4593,690,78,66,4511,188,163,0
4234,1883,2,2,1,30,-1,0,0,0,0,0,1707,1727,1708,623,599,612,71,43,31,21,22,20,0
4235,8163,2,1,2,33,-2,-2,-2,-1,0,0,203,78,15,6,6,-2,78,15,6,0,0,0,0
4236,4709,1,2,1,32,0,0,0,0,0,0,4511,4399,4349,4374,4463,3498,188,157,157,317,157,126,1
4237,7221,1,3,1,55,0,0,0,0,0,0,6732,6737,5339,5553,5767,5924,313,313,313,313,313,282,0
4238,7849,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,2197,2,2,1,29,0,0,0,0,0,0,60,92,124,126,129,133,33,33,4,4,6,15,0
4240,11302,1,3,1,44,-1,-1,-1,-1,-1,-1,62,0,117,0,28,26,0,118,0,28,26,35,1
4241,6279,1,1,1,34,-1,-1,-1,-1,-1,-2,184,184,162,144,-2,-68,184,162,144,0,0,0,0
4242,941,2,1,2,30,0,0,0,0,0,0,874,925,916,923,1569,0,65,47,18,18,0,0,0
4243,627,1,2,1,30,-1,-1,-1,-1,-1,-1,46,46,12,12,12,0,46,12,12,12,0,24,0
4244,2511,1,3,2,66,0,0,0,0,0,0,1839,1647,531,475,382,0,91,94,94,94,0,0,0
4245,8163,2,1,2,32,-2,-2,-2,-2,-2,-2,-1,214,46,5,198,11,216,46,5,199,11,78,0
4246,6593,2,2,1,35,0,0,0,0,0,0,2032,2093,2153,2198,2251,2297,94,94,81,87,87,91,0
4247,1569,1,3,1,35,0,0,2,0,0,2,1105,1171,1092,272,299,274,122,0,15,31,0,15,0
4248,4395,1,1,2,26,0,0,0,0,0,-2,2088,2061,2121,846,-128,-128,125,125,62,0,0,0,0
4249,2825,1,3,1,42,2,2,2,3,3,3,1528,1566,1650,1683,1712,1675,72,129,78,64,0,0,0
4250,627,1,2,1,31,0,0,0,0,0,0,1119,632,630,617,617,0,155,43,0,0,0,0,0
4251,11302,1,1,1,44,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,0
4252,18210,2,2,1,57,-1,-1,-1,-1,-1,-1,643,71,155,140,175,447,71,155,140,175,447,313,0
4253,5651,1,2,2,39,0,0,2,0,0,0,925,1015,989,1035,1057,1078,105,0,62,38,38,84,0
4254,1883,1,2,1,51,0,0,0,0,0,0,1901,1838,861,934,952,906,95,94,94,125,62,94,0
4255,1883,2,2,1,25,0,0,0,0,0,0,1250,1040,1012,945,956,957,141,141,62,40,35,32,0
4256,1569,1,2,2,30,0,0,0,0,0,0,1601,1597,1029,1007,929,930,78,47,38,33,62,35,0
4257,3139,2,2,1,39,-1,-1,-1,-1,0,0,6,6,6,87,2974,3034,6,6,87,2903,79,92,0
4258,11930,1,1,1,46,0,0,0,0,0,-1,4430,2644,902,447,238,5985,158,65,0,2,5987,943,0
4259,9733,2,1,1,37,-1,-1,-1,-1,0,-1,10,137,843,233,132,256,137,843,233,0,256,984,0
4260,1569,1,2,2,37,1,2,0,0,0,0,902,878,910,933,954,1049,0,46,38,40,116,0,1
4261,627,1,2,2,33,0,0,0,0,0,0,506,547,583,584,624,764,62,62,62,62,3,148,0
4262,941,2,2,2,50,0,0,2,0,0,0,856,910,885,903,922,910,146,0,31,32,44,23,0
4263,1569,2,2,2,32,1,2,0,0,0,3,1030,1004,1036,1063,1197,1169,0,48,43,156,0,0,1
4264,941,2,3,3,52,1,2,2,2,-1,-1,315,203,221,90,78,102,0,100,0,78,102,0,1
4265,15384,1,1,1,42,0,0,0,0,0,0,15625,15647,15656,13692,13773,13702,573,581,470,486,490,484,0
4266,15698,2,1,2,34,-1,0,0,0,0,0,6862,6875,6869,7421,7084,478,595,589,1142,334,478,0,0
4267,2511,1,3,2,27,0,-1,-1,-2,-2,-2,413,65,0,0,0,0,65,0,0,0,0,0,0
